index,Activity Date,Activity Name,Activity Type,Distance,Commute,Activity Gear,Athlete Weight,Bike Weight,Moving Time,Max Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Start Hour,Year,Average Speed
643,2016-02-27 10:38:41,Castle Rock,Hike,8.17,False,The Green Shoes,81.64649963,,7137,3.099999905,306.5350037,,705.5999756,919.0,50.0,-0.0244825,10,2016,
644,2016-03-02 18:09:30,Corte part 2,Ride,3.12,False,Blur,81.64649963,14.06140041,875,12.0,69.59600067,,637.0,725.2999878,48.09999847,-1.085770011,18,2016,7.98
645,2016-03-02 16:41:21,Corte part 1 ,Ride,10.94,False,Blur,81.64649963,14.06140041,3569,11.60000038,403.0,,413.2000122,730.0,40.0,-0.151720002,16,2016,6.86
646,2016-03-09 17:13:31,Creek peep. A few days too late,Ride,13.37,False,Blur,81.64649963,14.06140041,2967,16.89999962,17.64999962,17.25,14.10000038,34.90000153,30.70000076,0.00299124,17,2016,10.08
647,2016-03-14 17:16:45,Guadalupe Creek Trail w intervals,Ride,19.15,False,2011 Allez,81.64649963,10.43260002,3140,13.19999981,86.0,94.19999695,-30.39999962,8.800000191,37.29999924,-0.042807773,17,2016,13.64
648,2016-03-25 11:10:14,Bunny hill for dayzzzz,Snowboard,15.59,False,,81.64649963,,7477,13.5,829.302002,,2353.300049,2585.699951,50.0,0.088495597,11,2016,
649,2016-03-26 10:30:05,Big basin ,Hike,7.05,False,The Green Shoes,81.64649963,,6081,8.0,123.2259979,,295.8999939,359.2999878,33.29999924,0.205557004,10,2016,
650,2016-03-16 17:32:55,Run in the hills,Run,3.94,False,The Green Shoes,81.64649963,,1566,4.300000191,88.58984375,,88.19999695,135.3999939,40.20000076,-0.002537298,17,2016,
651,2016-04-01 17:24:21,Alum Rock and Sierra Vista grind and some exploration and a couple pics,Ride,20.35,False,Blur,81.64649963,14.06140041,6570,14.69999981,681.9439697,,167.1999969,628.7000122,46.79999924,0.172471002,17,2016,6.93
652,2016-04-13 18:47:01,Run with sprints,Run,6.46,False,The Green Shoes,81.64649963,,2687,7.199999809,0.0,1.5,23.20000076,34.29999924,12.5,-0.023211909,18,2016,
653,2016-04-15 16:40:32,"Alpine, Russian Ridge, and Coal Creek",Ride,18.73,False,Blur,81.64649963,14.06140041,6271,16.10000038,685.0,,352.2000122,833.5999756,46.70000076,0.511355996,16,2016,6.68
654,2016-04-20 17:01:56,Playing in the sand box,Ride,17.58,False,Blur,81.64649963,14.06140041,5557,9.5,493.0,,70.19999695,245.0,37.5,0.009101044,17,2016,7.07
655,2016-05-02 18:04:10,Working on my Communication Skills,Ride,39.05,False,2011 Allez,81.64649963,10.43260002,6819,18.39999962,349.0,334.3999939,15.80000019,117.0,21.29999924,0.037386913,18,2016,12.81
656,2016-05-04 17:14:40,Lollipops at Alum rock/Sierra Vista,Ride,23.81,False,Blur,81.64649963,14.06140041,7233,13.10000038,908.0,,174.8000031,667.2000122,48.40000153,0.180551648,17,2016,7.36
657,2016-05-10 17:09:52,Mauled on Metcalf,Ride,54.67,False,2011 Allez,81.64649963,10.43260002,8867,18.20000076,576.0,575.0,33.59999847,385.6000061,26.29999924,0.00182908,17,2016,13.79
658,2016-05-12 07:16:32,Bike to Work Day (from the softball field): Stopped at 4 food stations,Ride,12.6,False,2011 Allez,81.64649963,10.43260002,2188,15.60000038,46.0,,-4.0,33.59999847,15.89999962,0.079320401,7,2016,12.88
659,2016-05-12 16:06:11,"Bike to work day, Work to softball field",Ride,7.91,False,2011 Allez,81.64649963,10.43260002,1031,10.0,19.0,,-12.80000019,15.0,7.300000191,-0.108608998,16,2016,17.18
660,2016-05-13 12:49:29,Coastal Bike Trail and Lunch,Ride,16.25,False,2011 Allez,81.64649963,10.43260002,5064,10.89999962,120.0,,-22.79999924,42.79999924,40.0,0.056598298,12,2016,7.18
661,2016-05-22 12:54:15,The end of a short hike down to the water. ,Walk,0.42,False,The Green Shoes,,,324,1.700000048,19.45789909,,25.79999924,46.70000076,7.699999809,4.855279922,12,2016,
662,2016-05-24 17:12:54,DTSJ cruise. Getting the Stan's spread around  ,Ride,10.5,False,Blur,81.64649963,14.06140041,2688,16.10000038,11.64669991,11.64669991,20.20000076,32.20000076,36.20000076,0.0,17,2016,8.73
663,2016-05-30 13:05:37,Last half of an afternoon walk along the water ,Walk,4.06,False,The Green Shoes,,,3463,8.600000381,62.33330154,,0.600000024,65.19999695,33.29999924,1.590899944,13,2016,
664,2016-05-27 16:17:58,Ranger Danger on Long Ridge,Ride,17.52,False,Blur,81.64649963,14.06140041,5494,13.39999962,509.0,,677.7999878,827.2000122,46.5,0.050216299,16,2016,7.14
665,2016-06-03 16:46:19,Oak Town and UCSC fun,Ride,32.24,False,Blur,81.64649963,14.06140041,8327,9.699999809,586.0,,82.19999695,372.6000061,24.70000076,0.005582209,16,2016,8.66
666,2016-06-06 16:13:38,Good ol overgrown Ruski,Ride,15.94,False,Blur,81.64649963,14.06140041,4990,12.80000019,528.0,,619.4000244,798.7999878,40.0,0.465366989,16,2016,7.14
667,2016-06-13 09:31:00,ein Lauf durch Deutschland,Run,3.34,False,The Green Shoes,81.64649963,,1300,3.700000048,75.66309357,,293.1000061,371.5,18.29999924,-0.00597818,9,2016,
668,2016-06-15 20:56:35,Morning Walk through the country and forest ,Walk,6.64,False,The Green Shoes,81.64649963,,4948,5.5,133.0480042,,298.8999939,397.5,19.0,-0.055696901,20,2016,
669,2016-06-18 02:08:21,Walking around Backnang,Walk,6.68,False,The Green Shoes,81.64649963,,5072,4.900000095,56.35169983,,242.1999969,273.7999878,22.0,0.0987994,2,2016,
670,2016-06-21 08:48:43,Another run through the foresty country,Run,4.62,False,The Green Shoes,81.64649963,,1766,4.599999905,118.0095215,,293.0,381.1000061,25.0,-0.006486627,8,2016,
671,2016-06-23 07:39:43,Forest walk ,Walk,3.3,False,The Green Shoes,81.64649963,,3022,6.5,82.07779694,,294.7999878,378.1000061,18.79999924,-0.00907276,7,2016,
672,2016-06-25 04:37:23,Walking around central Zürich,Walk,8.17,False,The Green Shoes,81.64649963,,6108,17.10000038,25.40999985,,402.0,416.2000122,11.69999981,-0.0770275,4,2016,
673,2016-06-26 03:56:01,Verbier part duex,Ride,54.6,False,Blur,81.64649963,14.06140041,11301,17.79999924,4495.120117,,1516.699951,2238.600098,50.0,0.015750401,3,2016,10.81
674,2016-07-03 17:10:00,Toro Park. Down Pipeline,Ride,13.19,False,Blur,81.64649963,14.06140041,6300,,,,,,,0.0,17,2016,4.69
675,2016-07-04 21:31:51,Went to check out some fireworks. ,Ride,3.8,False,Blur,81.64649963,14.06140041,1280,7.900000095,0.0,-2.299999952,23.39999962,32.09999847,35.59999847,0.060504001,21,2016,6.64
676,2016-07-05 18:26:59,The usual,Run,4.83,False,The Green Shoes,81.64649963,,1875,3.5,0.0,1.100000024,23.20000076,31.79999924,25.0,-0.0227376,18,2016,
677,2016-07-07 18:51:47,Quick Ride with Six Sprints,Ride,14.16,False,2011 Allez,81.64649963,10.43260002,2225,13.10000038,60.0,68.59999847,-0.600000024,24.20000076,14.39999962,-0.060731892,18,2016,14.24
678,2016-07-12 18:00:30,Run with sprints and stairs. ,Run,5.57,False,The Green Shoes,81.64649963,,2192,7.699999809,110.6240005,,88.19999695,135.5,23.89999962,-0.00179324,18,2016,
679,2016-07-14 17:18:04,Quick ride w/ 6 sprints ,Ride,14.8,False,2011 Allez,81.64649963,10.43260002,2370,13.89999962,59.0,60.20000076,13.19999981,31.39999962,31.70000076,-0.008105041,17,2016,13.97
680,2016-07-16 09:59:02,"Ride Around Monterey, I got in over my head.",Ride,75.81,False,2011 Allez,81.64649963,10.43260002,15986,24.0,1392.0,,8.199999809,480.0,34.29999924,0.030337499,9,2016,10.61
681,2016-07-19 18:08:24,Another DTSJ run w intervals,Run,4.83,False,The Green Shoes,81.64649963,,1878,4.199999809,0.0,1.399999976,24.0,31.79999924,21.79999924,-0.0289579,18,2016,
682,2016-07-21 18:16:57,"Another quick ride w/ 6 sprints, and a flat ",Ride,15.35,False,2011 Allez,81.64649963,10.43260002,2436,13.19999981,54.0,61.79999924,16.20000076,41.20000076,13.69999981,-0.0507898,18,2016,14.1
683,2016-07-26 17:03:44,Toasty Run.  Little different than usual. Part of the trail was closed ,Run,4.75,False,The Green Shoes,81.64649963,,1824,5.599999905,0.0,1.399999976,23.39999962,31.79999924,29.10000038,-0.029454462,17,2016,
684,2016-07-28 12:45:38,Spirit hike 8-),Hike,9.91,False,The Green Shoes,81.64649963,,9728,4.599999905,402.0039978,,130.6999969,313.7999878,50.0,-0.0655903,12,2016,
685,2016-08-01 18:12:53,Ride w/ 6 sprints,Ride,14.53,False,2011 Allez,81.64649963,10.43260002,2348,13.19999981,55.0,57.59999847,18.20000076,38.79999924,14.19999981,-0.017894136,18,2016,13.84
686,2016-08-02 16:38:14,Another Run Around Town. Had to modify it a little bit because of construction.,Run,4.83,False,The Green Shoes,81.64649963,,1867,3.700000048,0.0,1.399999976,23.29999924,31.89999962,17.60000038,-0.028959725,16,2016,
687,2016-08-04 17:03:55,Quick ride w sprints ,Ride,14.97,False,2011 Allez,81.64649963,10.43260002,2321,13.60000038,58.0,63.59999847,21.79999924,43.59999847,13.69999981,-0.0373879,17,2016,14.42
688,2016-08-09 11:23:09,Lunch Run with 6 sprints with a quick workout after,Run,4.83,False,The Green Shoes,81.64649963,,1709,5.900000095,16.29330063,,15.0,32.0,5.300000191,0.0,11,2016,
689,2016-08-11 16:50:22,Eventful Skeggs,Ride,13.37,False,Blur,81.64649963,14.06140041,4377,13.0,519.7340088,,540.7999878,736.7999878,49.20000076,0.0142037,16,2016,6.83
690,2016-08-24 18:21:42,"Another One, this one felt slow. ",Run,4.84,False,The Green Shoes,81.64649963,,1921,3.5,0.0,0.899999976,23.89999962,31.79999924,31.10000038,-0.0185981,18,2016,
691,2016-08-25 16:23:26,Late start recording at Montebello ,Ride,9.95,False,Blur,81.64649963,14.06140041,3111,12.39999962,403.0,,531.2000122,852.2000122,45.5,1.010456085,16,2016,7.15
692,2016-08-30 16:04:52,Castle rock w Timbo ,Hike,7.91,False,The Green Shoes,81.64649963,,6501,5.099999905,358.5390015,,703.0,918.0,49.70000076,0.0214733,16,2016,
693,2016-08-31 16:55:35,Frisbee golf. Phone died near end. Just wanted to see how far we walk. ,Walk,2.48,False,The Green Shoes,,,2355,3.200000048,13.38000011,,49.0,63.70000076,20.79999924,0.0120812,16,2016,
694,2016-09-08 17:13:17,Some SJ hills,Ride,47.32,False,2011 Allez,81.64649963,10.43260002,8441,16.10000038,620.0,619.0,11.60000038,553.7999878,31.70000076,0.00211316,17,2016,12.54
695,2016-09-04 15:13:13,Aptos high disc golf,Walk,3.04,False,The Green Shoes,,,2892,2.900000095,78.8065033,,53.0,110.0,44.70000076,-0.740033984,15,2016,
696,2016-09-10 09:27:11,"Mission peak, it's been a while. ",Hike,10.88,False,The Green Shoes,,,9927,2.0,672.9140015,,90.0,764.0999756,43.20000076,0.000918636,9,2016,
697,2016-09-14 16:52:10,"Up the first part of Hammie, then hit Quimby from the back 8-D ",Ride,42.89,False,2011 Allez,81.64649963,10.43260002,8311,18.39999962,721.0,730.2000122,24.20000076,652.0,23.79999924,-0.021447999,16,2016,11.54
698,2016-09-19 16:30:20,Up PageMill to Alpine Summit. Out and back. ,Ride,39.69,False,2011 Allez,81.64649963,10.43260002,7103,18.70000076,794.0,,13.19999981,700.5999756,36.09999847,0.020153301,16,2016,12.5
699,2016-09-22 16:45:40,Montebello Loop,Ride,46.48,False,2011 Allez,81.64649963,10.43260002,8507,17.10000038,925.0,,17.39999962,853.5999756,30.10000038,0.0103254,16,2016,12.22
700,2016-09-26 18:32:50,Trying to cool down ,Ride,30.92,False,2011 Allez,81.64649963,10.43260002,4844,13.69999981,136.0,138.6000061,24.60000038,89.19999695,48.0,-0.00840651,18,2016,14.28
701,2016-10-05 17:01:03,Popped my water dog cherry,Ride,14.04,False,Blur,81.64649963,14.06140041,5168,11.60000038,489.0,,34.40000153,182.6000061,44.70000076,-0.0227849,17,2016,6.07
702,2017-01-24 10:57:22,Fresh powder at Sierra,Snowboard,34.19,False,,81.64649963,,9603,11.60000038,3480.459961,,2021.5,2696.800049,50.0,0.164076999,10,2017,
703,2017-03-09 16:08:15,Annnnd i'm back,Ride,7.43,False,Blur,81.64649963,14.06140041,2621,9.600000381,411.0,,602.2000122,779.4000244,49.5,0.029575501,16,2017,6.35
704,2017-03-12 13:35:12,Ride with my boo,Ride,14.75,False,2011 Allez,81.64649963,10.43260002,4367,9.5,92.21170044,,4.5,63.09999847,20.10000038,0.00745495,13,2017,7.56
705,2017-03-14 16:30:38,Skyline Trail from the Gap parking lot to the slide,Ride,14.55,False,Blur,81.64649963,14.06140041,5390,10.10000038,432.0,,786.0,935.0,48.40000153,0.122283824,16,2017,6.04
706,2017-04-14 11:51:38,Sunol Hike,Hike,10.12,False,The Green Shoes,81.64649963,,9769,2.299999952,414.9289856,,120.0999985,532.0,31.39999962,0.00493837,11,2017,
707,2017-04-18 15:53:34,"Wong's first real road ride, w/ quick stop at alpine inn ;-)",Ride,31.69,False,2011 Allez,81.64649963,10.43260002,4672,17.39999962,323.0,,-35.79999924,174.1999969,17.10000038,-0.274470448,15,2017,15.17
708,2017-04-30 15:50:04,Quick ride with extra cheese,Ride,6.76,False,2011 Allez,81.64649963,10.43260002,2039,10.30000019,82.0,,37.20000076,77.19999695,22.0,0.062076915,15,2017,7.42
709,2017-05-16 16:59:19,"As usual, it's been a while",Run,4.3,False,The Green Shoes,81.64649963,,1467,7.599999905,31.0,33.0,-8.399999619,0.200000003,41.29999924,-0.04647164,16,2017,
710,2018-01-11 17:27:07,I remembered how to do it. ,Run,1.64,False,,81.64649963,,543,4.199999809,0.0,2.099999905,28.5,32.40000153,2.299999952,-0.127581999,17,2018,
711,2018-01-25 10:34:04,"Come on legs, push!",Ride,16.17,False,2011 Allez,81.64649963,10.43260002,2750,15.0,169.0,,11.60000038,147.1999969,17.39999962,-0.021023732,10,2018,13.16
712,2018-01-17 20:24:03,Tryin to be a little bit consistent ,Run,1.65,False,,81.64649963,,515,4.5,0.0,2.400000095,28.5,32.5,1.700000048,-0.144752711,20,2018,
713,2018-01-27 16:32:49,Creek Trail Spin,Ride,24.14,False,2011 Allez,81.64649963,10.43260002,3649,10.19999981,89.0,101.0,3.799999952,38.0,48.59999847,-0.049705494,16,2018,14.8
714,2018-01-29 19:05:37,Another quickie,Run,1.63,False,,81.64649963,,495,4.5,0.0,2.200000048,28.5,32.40000153,1.399999976,-0.134729624,19,2018,
715,2018-02-01 16:38:43,Trail ride ,Ride,24.19,False,2011 Allez,81.64649963,10.43260002,3439,12.30000019,88.0,91.40000153,-25.0,3.400000095,15.0,-0.014055278,16,2018,15.73
716,2018-05-03 18:57:21,Quickie,Run,1.71,False,,81.64649963,,552,4.800000191,0.0,1.399999976,28.5,32.40000153,2.0,-0.081871346,18,2018,
717,2018-05-05 21:01:09,Cancer walk ,Walk,6.84,False,,,,6222,4.900000095,53.13384628,,22.0,27.79999924,10.89999962,-0.043850034,21,2018,
718,2018-05-10 18:50:55,Quickie,Run,1.66,False,,81.64649963,,538,4.0,0.0,2.099999905,28.5,32.40000153,2.400000095,-0.126073122,18,2018,
719,2018-05-12 16:05:36,Coast proposal ride,Ride,15.43,False,2011 Allez,81.64649963,10.43260002,5421,11.80000019,137.9081573,,1.5,61.5,14.5,0.012312558,16,2018,6.37
720,2018-05-24 18:32:54,Another quickie,Run,1.71,False,,81.64649963,,528,5.0,0.0,2.099999905,28.5,32.40000153,2.400000095,-0.122171156,18,2018,
721,2018-05-29 18:20:15,Another quickie ,Run,1.67,False,,81.64649963,,519,5.0,0.0,2.0,28.5,32.40000153,2.299999952,-0.119517148,18,2018,
722,2018-06-07 18:52:04,Another quickie ,Run,1.69,False,,81.64649963,,479,5.800000191,0.0,2.099999905,28.5,32.40000153,2.5,-0.123806156,18,2018,
723,2020-01-27 18:07:08,Evening Ride,Ride,11.77,False,2011 Allez,81.64649963,10.43260002,1837,12.69999981,73.0,76.0,-4.599999905,13.0,46.29999924,-0.028872527,18,2020,14.33
724,2020-01-28 17:38:39,Afternoon Ride,Ride,13.84,False,Blur,81.64649963,14.06140041,2071,12.89999962,78.0,80.0,-2.599999905,7.400000095,11.0,-0.018783821,17,2020,14.95
725,2020-01-29 18:18:36,Evening Ride,Ride,11.81,False,Blur,81.64649963,14.06140041,1769,12.89999962,71.0,77.0,0.600000024,12.80000019,15.0,-0.049092632,18,2020,14.94
726,2020-01-30 17:36:58,Afternoon Ride,Ride,11.9,False,Blur,81.64649963,14.06140041,1718,12.39999962,62.0,62.0,-3.200000048,5.400000095,27.79999924,-0.008401455,17,2020,15.49
727,2020-02-24 17:52:04,Afternoon Ride,Ride,11.84,False,2011 Allez,81.64649963,10.43260002,1746,12.60000038,64.0,68.0,-3.400000095,5.800000191,10.89999962,-0.02702041,17,2020,15.18
728,2020-02-25 18:07:11,Evening Ride,Ride,11.82,False,2011 Allez,81.64649963,10.43260002,1716,12.80000019,63.0,64.0,-1.799999952,6.800000191,11.10000038,-0.015223017,18,2020,15.4
729,2020-03-22 10:11:24,Quarantine Ride,Ride,27.24,False,2011 Allez,81.64649963,10.43260002,5952,14.60000038,346.0,346.0,-2.0,186.6000061,26.70000076,-0.002202368,10,2020,10.24
730,2020-04-03 12:23:06,Chill ride w boo,Ride,14.39,False,2011 Allez,81.64649963,10.43260002,4292,9.399999619,51.0,42.0,0.0,17.20000076,44.40000153,0.065282762,12,2020,7.5
731,2020-04-27 16:47:04,Afternoon Ride,Ride,11.84,False,2011 Allez,81.64649963,10.43260002,1688,13.89999962,64.0,60.0,0.0,9.199999809,12.39999962,0.030402068,16,2020,15.7
732,2020-04-28 16:38:55,Afternoon Ride,Ride,11.21,False,2011 Allez,81.64649963,10.43260002,1773,10.5,7.0,7.0,-2.200000048,5.199999809,38.20000076,0.0,16,2020,14.15
733,2020-05-31 01:21:57,test,Ride,0.27,False,Blur,,14.06140041,268,1.399999976,2.0,8.0,-0.600000024,7.599999905,16.5,-2.177858353,1,2020,2.28
734,2020-04-29 16:56:03,Afternoon Ride,Ride,11.76,False,Blur,,14.06140041,1708,12.80000019,116.0,118.0,-10.0,9.399999619,46.70000076,-0.013603591,16,2020,15.41
735,2020-07-17 16:59:16,Ride down to Explore Lake Shoreline with the Wifey,Ride,14.05,False,2011 Allez,,14.06140041,3963,8.399999619,52.0,48.0,12.39999962,41.0,41.29999924,0.02561038,16,2020,7.93
736,2020-07-27 17:06:31,Trying to get back on it...,Ride,12.03,False,2011 Allez,,14.06140041,2030,9.5,67.0,62.0,33.0,71.0,12.60000038,0.039873071,17,2020,13.27
737,2020-07-28 17:24:26,Nice and flat,Ride,11.88,False,2011 Allez,,14.06140041,1859,9.100000381,43.0,42.0,23.0,47.79999924,17.0,0.010094297,17,2020,14.29
738,2020-07-30 16:12:36,Trail Bladin,Inline Skate,7.98,False,,,14.06140041,1904,9.5,43.0,40.0,-5.400000095,17.0,26.0,0.040095225,16,2020,
739,2020-07-31 16:37:32,Rollin Rollin Rollin,Inline Skate,7.82,False,,,14.06140041,1756,8.5,30.60000038,62.0,-7.0,43.40000153,14.5,-0.396135747,16,2020,
740,2020-08-02 07:55:25,Been a while since i've gone uphill...,Ride,33.06,False,2011 Allez,,14.06140041,5890,17.20000076,319.0,317.0,-6.199999809,196.8000031,19.60000038,0.007863989,7,2020,12.55
741,2020-08-03 16:34:49,First Run in a while,Run,2.83,False,,,14.06140041,1350,7.699999809,12.0,13.0,29.0,37.40000153,36.40000153,-0.014119807,16,2020,
742,2020-08-04 17:09:02,Bike Path Push,Ride,12.21,False,2011 Allez,,14.06140041,1946,10.39999962,72.0,72.0,20.20000076,55.59999847,36.5,-0.001637733,17,2020,14.04
743,2020-08-05 18:34:13,Push Push Glide,Inline Skate,8.41,False,,,14.06140041,1910,9.5,39.40000153,40.0,4.599999905,23.79999924,15.5,0.0,18,2020,
744,2020-08-06 18:13:10,Another trail ride and exploration,Ride,14.21,False,2011 Allez,,14.06140041,2211,9.399999619,66.0,66.0,25.79999924,66.0,11.89999962,-0.002813256,18,2020,14.38
745,2020-08-07 18:33:01,Pushing down the path again,Inline Skate,7.9,False,,,14.06140041,1779,10.39999962,34.20000076,35.0,19.60000038,40.0,14.0,-0.010117489,18,2020,
746,2020-08-09 08:09:38,Got lost on my way to Church,Ride,40.59,False,2011 Allez,,14.06140041,6835,16.70000076,347.0,346.0,18.39999962,253.6000061,47.59999847,0.002956262,8,2020,13.28
747,2020-08-10 17:10:10,Let’s try this again,Run,2.43,False,,,14.06140041,1091,4.599999905,8.199999809,7.0,41.79999924,46.20000076,16.89999962,0.082149021,17,2020,
748,2020-08-11 16:34:00,"Push into the Wind, then Sprints on the Way Back",Ride,10.66,False,2011 Allez,,14.06140041,1695,12.0,36.0,40.0,14.19999981,38.59999847,36.40000153,-0.033748947,16,2020,14.06
749,2020-08-12 17:06:45,Another Push into the Wind then Sprints,Ride,12.96,False,2011 Allez,,14.06140041,1923,11.80000019,44.0,45.0,6.400000095,29.20000076,10.5,-0.006169888,17,2020,15.07
750,2020-08-13 16:19:11,Hot Roll,Inline Skate,8.46,False,,,14.06140041,1879,9.0,36.40000153,35.0,22.39999962,41.20000076,17.60000038,0.014180207,16,2020,
751,2020-08-14 17:12:14,Hotter Roll,Inline Skate,8.51,False,,,14.06140041,1937,8.600000381,35.59999847,36.0,19.79999924,39.79999924,17.0,0.0,17,2020,
752,2020-08-15 17:05:24,"Mountain Bike Test Ride, it’s been a while since it rolled",Ride,2.76,False,Blur,,14.06140041,820,6.800000191,9.0,7.0,58.40000153,62.79999924,11.80000019,0.05787665,17,2020,7.51
753,2020-08-16 08:30:09,Dirt Ride,Ride,13.88,False,Blur,,14.06140041,4255,13.30000019,366.0,371.0,93.0,229.0,41.5,-0.033131663,8,2020,7.29
754,2020-08-17 16:45:51,Broken calf,Run,1.31,False,,,14.06140041,605,4.599999905,4.199999809,4.0,15.80000019,20.0,29.79999924,0.152195424,16,2020,
755,2020-08-18 16:49:27,Push then sprints. A lot of smoke over the mountains.,Ride,15.4,False,2011 Allez,,14.06140041,2322,12.10000038,46.0,47.0,0.400000006,24.39999962,14.0,-0.007789021,16,2020,14.84
756,2020-08-19 16:24:13,Ride while the smoke cleared out,Ride,15.24,False,2011 Allez,,14.06140041,2616,12.30000019,39.0,48.0,10.0,40.40000153,21.79999924,-0.059032265,16,2020,13.03
757,2020-08-21 16:23:58,Blading down the trail,Inline Skate,8.01,False,,,14.06140041,1799,9.600000381,47.59999847,48.0,14.39999962,35.79999924,15.60000038,0.017480334,16,2020,
758,2020-08-23 08:14:24,Los Altos Hills,Ride,40.21,False,2011 Allez,,14.06140041,7783,18.70000076,537.0,545.0,17.20000076,220.0,20.79999924,-0.019892283,8,2020,11.56
759,2020-08-25 17:01:51,Trail Junkie,Ride,15.63,False,2011 Allez,,14.06140041,2292,12.19999981,48.0,50.0,10.80000019,37.20000076,9.199999809,-0.01919435,17,2020,15.25
760,2020-08-26 17:18:06,"Same Ish, Different Day",Ride,15.64,False,2011 Allez,,14.06140041,2312,11.5,50.0,45.0,35.79999924,61.79999924,10.10000038,0.031968083,17,2020,15.13
761,2020-08-27 16:58:51,Roller Trail,Inline Skate,7.86,False,,,14.06140041,1682,10.39999962,28.39999962,30.0,55.79999924,73.0,18.20000076,0.002543332,16,2020,
762,2020-08-28 16:14:45,Rolling Around,Inline Skate,7.84,False,,,14.06140041,1680,8.800000191,35.0,35.0,49.79999924,70.19999695,12.80000019,0.010201349,16,2020,
763,2020-08-30 07:54:27,Exploring Fremont Older,Ride,14.98,False,Blur,,14.06140041,4647,13.69999981,517.0,485.0,125.5999985,406.2000122,46.70000076,0.212275952,7,2020,7.21
764,2020-09-01 17:06:30,More Trail Riding - Trying to build some muscle,Ride,15.81,False,2011 Allez,,14.06140041,2238,10.80000019,61.0,54.0,4.0,31.60000038,11.5,0.042999875,17,2020,15.8
765,2020-09-02 17:16:56,Roller Bladin down the trail again,Inline Skate,8,False,,,14.06140041,1733,9.199999809,29.60000038,30.0,-11.0,8.199999809,13.89999962,-0.002500313,17,2020,
766,2020-09-03 17:03:48,More Sprints,Ride,15.57,False,2011 Allez,,14.06140041,2315,11.69999981,57.0,54.0,-7.199999809,18.39999962,10.89999962,0.019256815,17,2020,15.04
767,2020-09-04 16:22:41,Roller Trail,Inline Skate,7.97,False,,,14.06140041,1718,11.39999962,37.59999847,35.0,6.0,26.0,15.0,0.032621924,16,2020,
768,2020-09-06 09:29:33,Fort Ord - Can’t beat the triple digit heat,Ride,22.65,False,Blur,,14.06140041,6737,13.39999962,537.0,520.0,18.79999924,165.3999939,35.29999924,0.075031668,9,2020,7.52
769,2020-09-08 16:37:59,Trail Push,Ride,15.76,False,2011 Allez,,14.06140041,2229,12.19999981,55.0,42.0,27.79999924,57.40000153,9.600000381,0.079954311,16,2020,15.81
770,2020-09-09 17:07:45,More of the same,Inline Skate,8.01,False,,,14.06140041,1704,9.5,28.79999924,29.0,33.40000153,50.20000076,13.5,0.002495882,17,2020,
771,2020-09-10 16:56:19,At it again,Ride,15.78,False,2011 Allez,,14.06140041,2190,11.19999981,48.0,44.0,-19.39999962,7.199999809,8.899999619,0.024080962,16,2020,16.13
772,2020-09-11 16:14:11,More Roller Blading,Inline Skate,7.92,False,,,14.06140041,1667,10.89999962,33.0,34.0,2.0,22.20000076,13.10000038,0.025232455,16,2020,
773,2020-09-13 08:29:58,"My old friend, Montebelllo",Ride,46.72,False,2011 Allez,,14.06140041,9111,16.70000076,816.0,813.0,18.20000076,773.0,24.70000076,0.006420271,8,2020,11.47
774,2020-09-15 16:50:40,"Trail Ride  - Push into the wind, then Sprints back",Ride,15.64,False,2011 Allez,,14.06140041,2257,12.5,53.0,48.0,-14.0,13.19999981,10.10000038,0.03068779,16,2020,15.5
775,2020-09-16 16:35:46,Blading down the trail,Inline Skate,7.95,False,,,14.06140041,1664,9.0,34.20000076,39.0,-5.400000095,16.39999962,17.70000076,0.01005543,16,2020,
776,2020-09-17 16:20:02,Push into the wind and sprints back,Ride,15.8,False,2011 Allez,,14.06140041,2247,13.0,55.0,52.0,6.599999905,27.60000038,12.10000038,0.015181418,16,2020,15.73
777,2020-09-18 16:25:11,Windy blade,Inline Skate,7.98,False,,,14.06140041,1705,9.5,36.40000153,38.0,18.0,37.0,42.59999847,-0.020037821,16,2020,
778,2020-09-20 07:17:18,Paved Alpine to Dirt Alpine to White Oak to Bella Vista,Ride,30.84,False,Blur,,14.06140041,9428,14.19999981,924.0,898.0,200.6000061,862.4000244,47.40000153,0.085585073,7,2020,7.32
779,2020-09-21 16:47:52,Short run between workout sets ,Run,3.21,False,,,,1217,4.099999905,9.517263412,9.517259598,23.89999962,26.5,4.599999905,0.0,16,2020,
780,2020-09-22 17:10:14,More of the same,Ride,15.52,False,2011 Allez,,14.06140041,2251,12.89999962,53.0,52.0,-21.0,1.399999976,11.30000019,0.003864211,17,2020,15.42
781,2020-09-23 16:21:34,Windy Roll,Inline Skate,8.47,False,,,14.06140041,1854,9.699999809,41.20000076,40.0,-17.79999924,2.799999952,15.60000038,0.033060584,16,2020,
782,2020-09-24 16:23:38,Push into the wind and sprints back,Ride,15.83,False,2011 Allez,,14.06140041,2226,12.39999962,54.0,43.0,-8.399999619,25.20000076,10.89999962,0.073253594,16,2020,15.91
783,2020-09-25 16:27:12,Roller Bladin down the trail again,Inline Skate,8.41,False,,,14.06140041,1748,9.399999619,35.59999847,35.0,-4.400000095,14.0,19.79999924,0.009512146,16,2020,
