Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
4777630952,"Feb 12, 2021, 2:18:11 PM",Morning Commute,Ride,"",1733,13.07,168.0,43,true,,2011 Allez,activities/5098500570.fit.gz,,10.432600021362305,1733.0,1733.0,13073.400390625,10.399999618530273,7.543797016143799,30.0,31.0,1.2000000476837158,25.600000381469727,10.600000381469727,-0.0030596477445214987,,,87.0,73.82288360595703,,148.10617065429688,,119.37449645996094,328.0,,12.0,43.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4777630968,"Feb 12, 2021, 11:38:21 PM",Afternoon Commute,Ride,"",1698,13.35,168.0,44,true,,2011 Allez,activities/5098500592.fit.gz,,10.432600021362305,1698.0,1646.0,13352.400390625,11.600000381469727,8.112029075622559,26.0,32.0,1.2000000476837158,26.600000381469727,10.399999618530273,-0.04793145880103111,,,99.0,83.42512512207031,,150.23526000976562,,153.70761108398438,316.0,,18.0,44.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4799478560,"Feb 16, 2021, 2:15:10 PM",Morning Commute,Ride,"",1673,13.19,167.0,46,true,,2011 Allez,activities/5121147300.fit.gz,,10.432600021362305,1673.0,1673.0,13196.7001953125,11.300000190734863,7.888045310974121,26.0,28.0,4.599999904632568,25.600000381469727,12.800000190734863,-0.012124243192374706,,,107.0,76.96844482421875,,150.36460876464844,,128.18350219726562,321.0,,8.0,46.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4799478577,"Feb 16, 2021, 11:34:17 PM",Afternoon Commute,Ride,"",1738,13.32,165.0,42,true,,2011 Allez,activities/5121147322.fit.gz,,10.432600021362305,1738.0,1648.0,13324.2001953125,11.0,8.08507251739502,30.0,35.0,0.4000000059604645,26.600000381469727,22.5,-0.04052776098251343,,,103.0,82.52689361572266,,149.17593383789062,,150.9095916748047,320.0,,16.0,42.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4804546556,"Feb 17, 2021, 11:29:59 PM",Afternoon Commute,Ride,"",1576,13.30,174.0,42,true,,2011 Allez,activities/5126391077.fit.gz,,10.432600021362305,1576.0,1526.0,13306.2001953125,12.699999809265137,8.719658851623535,29.0,34.0,1.7999999523162842,26.600000381469727,6.800000190734863,-0.034570351243019104,,,114.0,83.23145294189453,,149.85845947265625,,169.0498046875,299.0,,19.0,42.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4804546566,"Feb 17, 2021, 2:15:31 PM",Morning Commute,Ride,"",1712,13.16,166.0,51,true,,2011 Allez,activities/5126391087.fit.gz,,10.432600021362305,1712.0,1712.0,13168.0,11.100000381469727,7.691588878631592,28.0,33.0,-0.6000000238418579,25.600000381469727,9.600000381469727,-0.03645200654864311,,,96.0,76.9703369140625,,152.53504943847656,,122.45093536376953,333.0,,7.0,51.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4809683321,"Feb 18, 2021, 11:33:56 PM",Afternoon Commute,Ride,"",1694,13.44,165.0,45,true,,2011 Allez,activities/5131704405.fit.gz,,10.432600021362305,1694.0,1694.0,13445.400390625,11.0,7.937071800231934,28.0,32.0,3.200000047683716,26.600000381469727,11.800000190734863,-0.031237449496984482,,,102.0,81.0660629272461,,150.18016052246094,,142.56704711914062,323.0,,20.0,45.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4809683324,"Feb 18, 2021, 2:16:36 PM",Morning Commute,Ride,"",1702,13.25,171.0,47,true,,2011 Allez,activities/5131704379.fit.gz,,10.432600021362305,1702.0,1702.0,13252.7998046875,13.100000381469727,7.786603927612305,27.0,33.0,-0.6000000238418579,26.0,11.399999618530273,-0.04527345299720764,,,114.0,77.46626281738281,,150.1938934326172,,127.90599060058594,328.0,,6.0,47.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4819508982,"Feb 19, 2021, 11:33:53 PM",Afternoon Commute,Ride,"",1737,13.40,162.0,37,true,,2011 Allez,activities/5141907081.fit.gz,,10.432600021362305,1737.0,1718.0,13400.900390625,11.0,7.800291061401367,26.0,33.0,0.4000000059604645,26.600000381469727,22.0,-0.04925042390823364,,,104.0,79.8205795288086,,144.29888916015625,,137.71336364746094,308.0,,17.0,37.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4819509235,"Feb 19, 2021, 2:19:04 PM",Morning Commute,Ride,"",1691,13.23,159.0,30,true,,2011 Allez,activities/5141907342.fit.gz,,10.432600021362305,1691.0,1691.0,13236.7001953125,11.100000381469727,7.82773494720459,28.0,28.0,5.400000095367432,26.0,8.100000381469727,-0.0015109506202861667,,,88.0,77.7475814819336,,140.54464721679688,,126.12950897216797,302.0,,13.0,30.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4835444412,"Feb 22, 2021, 2:18:18 PM",Morning Commute,Ride,"",1749,13.13,152.0,32,true,,2011 Allez,activities/5158521444.fit.gz,,10.432600021362305,1749.0,1749.0,13130.7001953125,10.800000190734863,7.507547378540039,30.0,31.0,2.5999999046325684,25.799999237060547,12.199999809265137,-0.004569444339722395,,,97.0,75.5692367553711,,140.62986755371094,,118.71453094482422,311.0,,8.0,32.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4835444512,"Feb 22, 2021, 11:17:49 PM",Afternoon Commute,Ride,"",1789,13.45,162.0,35,true,,2011 Allez,activities/5158521523.fit.gz,,10.432600021362305,1789.0,1789.0,13451.7001953125,10.600000381469727,7.5191168785095215,29.0,30.0,4.400000095367432,26.799999237060547,15.399999618530273,-0.0014868009602651,,,95.0,79.47553253173828,,142.20928955078125,,125.87129211425781,320.0,,23.0,35.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4838796062,"Feb 23, 2021, 2:17:45 PM",Morning Commute,Ride,"",1726,13.24,154.0,29,true,,2011 Allez,activities/5161984680.fit.gz,,10.432600021362305,1726.0,1726.0,13240.599609375,10.899999618530273,7.671263217926025,30.0,31.0,2.0,26.0,10.800000190734863,-0.0075525278225541115,,,101.0,79.1485824584961,,139.56431579589844,,121.76824951171875,306.0,,10.0,29.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4838796134,"Feb 23, 2021, 11:33:40 PM",Afternoon Commute,Ride,"",1721,13.35,166.0,38,true,,2011 Allez,activities/5161984706.fit.gz,,10.432600021362305,1721.0,1721.0,13356.0,12.600000381469727,7.760604381561279,28.0,36.0,-1.7999999523162842,26.600000381469727,14.800000190734863,-0.05690326541662216,,,102.0,80.67231750488281,,144.82476806640625,,141.51168823242188,311.0,,26.0,38.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4845014873,"Feb 24, 2021, 2:19:41 PM",Morning Commute,Ride,"",1685,13.14,158.0,36,true,,2011 Allez,activities/5168439690.fit.gz,,10.432600021362305,1685.0,1685.0,13147.7998046875,10.899999618530273,7.802848815917969,26.0,31.0,1.0,25.600000381469727,11.5,-0.033465676009655,,,89.0,78.68616485595703,,144.31097412109375,,124.24629211425781,312.0,,8.0,36.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4845014887,"Feb 24, 2021, 11:27:44 PM",Afternoon Commute,Ride,"",1901,13.65,165.0,35,true,,2011 Allez,activities/5168439710.fit.gz,,10.432600021362305,1901.0,1901.0,13651.7998046875,12.100000381469727,7.181378364562988,26.0,61.0,94.0,143.39999389648438,8.699999809265137,-0.25344642996788025,,,119.0,79.98980712890625,,140.6916961669922,,121.52088928222656,319.0,,23.0,35.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4855714739,"Feb 26, 2021, 2:23:38 PM",Morning Commute,Ride,"",1715,13.23,162.0,37,true,,2011 Allez,activities/5179610179.fit.gz,,10.432600021362305,1715.0,1715.0,13235.099609375,10.899999618530273,7.717259407043457,27.0,31.0,1.2000000476837158,25.600000381469727,8.300000190734863,-0.03173379972577095,,,98.0,81.72738647460938,,144.57843017578125,,121.67638397216797,317.0,,7.0,37.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4855714827,"Feb 26, 2021, 11:27:40 PM",Afternoon Commute,Ride,"",1530,13.32,170.0,44,true,,2011 Allez,activities/5179610198.fit.gz,,10.432600021362305,1530.0,1530.0,13320.599609375,13.300000190734863,8.70627498626709,31.0,32.0,3.200000047683716,26.600000381469727,6.699999809265137,-0.01351290475577116,,,117.0,83.92256164550781,,152.705810546875,,178.04617309570312,297.0,,18.0,44.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4874423781,"Mar 1, 2021, 2:16:38 PM",Morning Commute,Ride,"",1707,13.20,161.0,39,true,,2011 Allez,activities/5200139467.fit.gz,,10.432600021362305,1707.0,1707.0,13207.099609375,11.399999618530273,7.737023830413818,28.0,29.0,2.799999952316284,25.600000381469727,10.100000381469727,-0.013629033230245113,,,96.0,76.42478942871094,,145.72174072265625,,123.2542495727539,318.0,,7.0,39.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4874423798,"Mar 1, 2021, 11:32:20 PM",Afternoon Commute,Ride,"",1877,13.49,161.0,32,true,,2011 Allez,activities/5200139493.fit.gz,,10.432600021362305,1877.0,1858.0,13493.099609375,11.600000381469727,7.2621636390686035,35.0,36.0,3.4000000953674316,26.600000381469727,34.0,-0.011857912875711918,,,117.0,75.59606170654297,,139.75230407714844,,119.81517791748047,318.0,,22.0,32.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4880538228,"Mar 2, 2021, 2:19:22 PM",Morning Commute,Ride,Drafted behind a garbage truck near the beginning of the ride for half a mile or so.,1669,13.22,156.0,32,true,,2011 Allez,activities/5206475480.fit.gz,,10.432600021362305,1669.0,1669.0,13223.5,12.600000381469727,7.923007965087891,28.0,31.0,0.800000011920929,25.600000381469727,9.800000190734863,-0.027224259451031685,,,93.0,76.92870330810547,,142.38107299804688,,130.65428161621094,304.0,,8.0,32.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4880538263,"Mar 2, 2021, 11:33:11 PM",Afternoon Commute,Ride,"",1663,13.54,168.0,38,true,,2011 Allez,activities/5206475507.fit.gz,,10.432600021362305,1663.0,1663.0,13547.7001953125,12.5,8.1465425491333,34.0,35.0,1.7999999523162842,26.600000381469727,15.699999809265137,-0.0073813265189528465,,,105.0,78.90242004394531,,146.029541015625,,158.15672302246094,303.0,,19.0,38.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4886423844,"Mar 3, 2021, 2:16:38 PM",Morning Commute,Ride,"",1690,13.19,160.0,33,true,,2011 Allez,activities/5212622269.fit.gz,,10.432600021362305,1690.0,1690.0,13196.7998046875,11.0,7.808757305145264,26.0,31.0,1.399999976158142,25.600000381469727,9.300000190734863,-0.03637245297431946,,,99.0,78.64263916015625,,143.14024353027344,,124.31242370605469,310.0,,10.0,33.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4886423901,"Mar 3, 2021, 11:35:39 PM",Afternoon Commute,Ride,"",1715,13.48,166.0,35,true,,2011 Allez,activities/5212622300.fit.gz,,10.432600021362305,1715.0,1675.0,13482.0,13.300000190734863,8.048954963684082,30.0,34.0,3.799999952316284,26.600000381469727,12.100000381469727,-0.028185728937387466,,,122.0,83.09931945800781,,143.8213653564453,,157.05914306640625,301.0,,18.0,35.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4891828148,"Mar 4, 2021, 2:21:38 PM",Morning Conmute,Ride,"",1711,13.19,162.0,43,true,,2011 Allez,activities/5218293537.fit.gz,,10.432600021362305,1711.0,1711.0,13198.7998046875,10.800000190734863,7.714085102081299,29.0,36.0,-1.7999999523162842,25.600000381469727,10.100000381469727,-0.051519833505153656,,,104.0,78.64091491699219,,148.02806091308594,,123.92051696777344,326.0,,7.0,43.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4891828152,"Mar 4, 2021, 11:35:00 PM",Afternoon Commute,Ride,"",1664,13.40,,,true,,2011 Allez,activities/5218293511.fit.gz,,10.432600021362305,1664.0,1562.0,13403.2001953125,11.5,8.580793380737305,27.0,32.0,1.399999976158142,27.200000762939453,17.600000381469727,-0.04028888791799545,,,105.0,82.5673828125,,,,158.4833526611328,627.0,,19.0,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4927067812,"Mar 8, 2021, 2:23:39 PM",Morning Ride,Ride,,1673,13.16,,,false,,2011 Allez,activities/5255492936.fit.gz,,10.432600021362305,1673.0,1673.0,13163.099609375,11.199999809265137,7.867961883544922,28.0,31.0,1.399999976158142,25.600000381469727,11.899999618530273,-0.024310382083058357,,,98.0,77.8818130493164,,,,128.47695922851562,515.0,,8.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4927067822,"Mar 8, 2021, 11:35:44 PM",Afternoon Ride,Ride,,1819,13.59,,,false,,2011 Allez,activities/5255492952.fit.gz,,10.432600021362305,1819.0,1819.0,13590.400390625,11.300000190734863,7.471357822418213,36.0,33.0,3.799999952316284,29.799999237060547,15.800000190734863,0.02354603260755539,,,100.0,78.48786926269531,,,,142.28366088867188,644.0,,17.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4931699614,"Mar 11, 2021, 2:18:44 PM",Morning Ride,Ride,,1707,13.10,,,false,,2011 Allez,activities/5260388868.fit.gz,,10.432600021362305,1707.0,1707.0,13104.599609375,10.300000190734863,7.676977157592773,25.0,30.0,2.4000000953674316,26.399999618530273,11.899999618530273,-0.044259268790483475,,,94.0,77.5018310546875,,,,121.29283905029297,503.0,,8.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4931699620,"Mar 11, 2021, 11:39:38 PM",Afternoon Ride,Ride,,1563,13.27,,,false,,2011 Allez,activities/5260388883.fit.gz,,10.432600021362305,1563.0,1563.0,13273.599609375,13.199999809265137,8.492386817932129,31.0,35.0,1.0,29.0,14.5,-0.028628254309296608,,,112.0,82.43218231201172,,,,165.80038452148438,636.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4936949115,"Mar 12, 2021, 2:15:29 PM",Morning Ride,Ride,,1665,13.30,,,false,,2011 Allez,activities/5265938109.fit.gz,,10.432600021362305,1665.0,1665.0,13299.599609375,10.800000190734863,7.987747669219971,27.0,31.0,1.2000000476837158,25.600000381469727,14.199999809265137,-0.03157989680767059,,,90.0,77.91846466064453,,,,132.4084014892578,530.0,,6.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4936949125,"Mar 12, 2021, 11:37:57 PM",Afternoon Ride,Ride,,1565,13.36,,,false,,2011 Allez,activities/5265938124.fit.gz,,10.432600021362305,1565.0,1565.0,13361.400390625,12.399999618530273,8.537635803222656,30.0,33.0,2.799999952316284,26.600000381469727,13.399999618530273,-0.025446435436606407,,,100.0,81.59333801269531,,,,164.2932891845703,652.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4953605616,"Mar 15, 2021, 10:33:04 PM",Commute home,Ride,,3073,13.49,166.0,36,true,,2011 Allez,activities/4953605616.gpx,,10.432600021362305,3073.0,1715.0,13495.7001953125,11.699999809265137,7.869212627410889,26.39642906188965,27.696428298950195,4.5,26.600000381469727,5.300000190734863,-0.009632698260247707,,,,,,144.39537048339844,,154.8700408935547,296.1463623046875,,,36.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4954047183,"Mar 15, 2021, 11:01:13 PM",Afternoon Ride,Ride,,4563,0.20,148.0,0,false,,2011 Allez,activities/5283965344.fit.gz,,10.432600021362305,4563.0,23.0,203.39999389648438,3.799999952316284,8.843478202819824,2.0,1.0,25.0,27.0,7.199999809265137,0.6882989406585693,,,,,,120.86956787109375,,21.60869598388672,18.0,,9.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4954047199,"Mar 15, 2021, 1:19:05 PM",Morning Ride,Ride,,1783,13.31,167.0,52,false,,2011 Allez,activities/5283965332.fit.gz,,10.432600021362305,1783.0,1783.0,13309.400390625,10.699999809265137,7.4646100997924805,32.0,32.0,4.400000095367432,25.600000381469727,12.800000190734863,-0.0015026973560452461,,,105.0,77.7977523803711,,152.72486877441406,,116.70858764648438,338.0,,8.0,52.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4959088712,"Mar 16, 2021, 1:22:50 PM",Morning Ride,Ride,,1668,13.03,163.0,38,false,,2011 Allez,activities/5289238243.fit.gz,,10.432600021362305,1668.0,1668.0,13037.2001953125,10.800000190734863,7.816067218780518,29.0,35.0,-0.20000000298023224,26.0,11.100000381469727,-0.04141993820667267,,,103.0,79.08525085449219,,146.3824920654297,,126.78717041015625,299.0,,6.0,38.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4959088731,"Mar 16, 2021, 10:31:24 PM",Afternoon Ride,Ride,,1722,13.57,168.0,41,false,,2011 Allez,activities/5289238288.fit.gz,,10.432600021362305,1722.0,1707.0,13571.0,12.600000381469727,7.950204849243164,30.0,33.0,0.800000011920929,26.600000381469727,8.600000381469727,-0.02063222974538803,,,176.0,80.51007843017578,,146.4813690185547,,149.7173309326172,297.0,,18.0,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4965140429,"Mar 17, 2021, 10:32:47 PM",Afternoon Ride,Ride,,1582,13.26,164.0,45,false,,2011 Allez,activities/5295548383.fit.gz,,10.432600021362305,1582.0,1567.0,13267.5,11.600000381469727,8.466815948486328,26.0,32.0,1.0,26.600000381469727,11.199999809265137,-0.048238176852464676,,,102.0,80.8513412475586,,151.302490234375,,156.495849609375,294.0,,15.0,45.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4965140444,"Mar 17, 2021, 1:21:19 PM",Morning Ride,Ride,,1696,13.18,159.0,41,false,,2011 Allez,activities/5295548355.fit.gz,,10.432600021362305,1696.0,1696.0,13188.7001953125,11.100000381469727,7.776356220245361,25.0,34.0,-2.0,25.600000381469727,8.399999618530273,-0.06824023276567459,,,86.0,77.06602478027344,,147.43690490722656,,122.17157745361328,310.0,,6.0,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4975272486,"Mar 19, 2021, 1:29:23 PM",Morning Ride,Ride,,1635,13.14,167.0,52,false,,2011 Allez,activities/5306145608.fit.gz,,10.432600021362305,1635.0,1635.0,13144.0,11.100000381469727,8.039143562316895,27.0,31.0,1.600000023841858,25.799999237060547,11.300000190734863,-0.028910528868436813,,,88.0,79.19678497314453,,154.23756408691406,,138.69920349121094,315.0,,11.0,52.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4975272534,"Mar 19, 2021, 10:39:28 PM",Afternoon Ride,Ride,,1811,13.34,165.0,47,false,,2011 Allez,activities/5306145631.fit.gz,,10.432600021362305,1811.0,1738.0,13342.7998046875,10.800000190734863,7.67710018157959,25.0,30.0,4.199999809265137,26.0,7.5,-0.04197020083665848,,,112.0,78.8565673828125,,150.25576782226562,,132.5103759765625,319.0,,18.0,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4993822834,"Mar 22, 2021, 1:23:09 PM",Morning Ride,Ride,,1745,13.10,164.0,41,false,,2011 Allez,activities/5325563212.fit.gz,,10.432600021362305,1745.0,1745.0,13099.2998046875,12.199999809265137,7.5067620277404785,32.0,33.0,2.0,25.600000381469727,10.600000381469727,-0.009160795249044895,,,102.0,76.99278259277344,,147.71060180664062,,117.63495635986328,314.0,,8.0,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4993822851,"Mar 22, 2021, 10:35:09 PM",Afternoon Ride,Ride,,1876,13.39,169.0,41,false,,2011 Allez,activities/5325563226.fit.gz,,10.432600021362305,1876.0,1741.0,13398.900390625,10.600000381469727,7.696094036102295,40.0,42.0,2.4000000953674316,31.399999618530273,19.5,-0.01940457709133625,,,104.0,77.75118255615234,,146.14425659179688,,140.02020263671875,311.0,,20.0,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4999634784,"Mar 23, 2021, 1:22:53 PM",Morning Ride,Ride,,1824,13.13,161.0,40,false,,2011 Allez,activities/5331639607.fit.gz,,10.432600021362305,1824.0,1784.0,13133.099609375,10.899999618530273,7.361603260040283,28.0,31.0,1.2000000476837158,25.600000381469727,35.599998474121094,-0.021320175379514694,,,90.0,75.70770263671875,,145.8649139404297,,109.75785064697266,319.0,,10.0,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
4999634789,"Mar 23, 2021, 10:43:01 PM",Afternoon Ride,Ride,,2286,13.44,159.0,27,false,,2011 Allez,activities/5331639638.fit.gz,,10.432600021362305,2286.0,1793.0,13448.400390625,10.600000381469727,7.500502109527588,32.0,33.0,2.5999999046325684,26.600000381469727,14.5,-0.008922994136810303,,,115.0,80.35464477539062,,136.96376037597656,,131.64723205566406,274.0,,23.0,27.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
5005840430,"Mar 24, 2021, 1:19:29 PM",Morning Ride,Ride,,1749,13.20,161.0,46,false,,2011 Allez,activities/5338134765.fit.gz,,10.432600021362305,1749.0,1749.0,13199.400390625,11.300000190734863,7.5468268394470215,27.0,30.0,1.7999999523162842,25.600000381469727,12.699999809265137,-0.02424352616071701,,,92.0,77.09074401855469,,149.3779296875,,116.94911193847656,323.0,,10.0,46.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
5005840457,"Mar 24, 2021, 10:27:34 PM",Afternoon Ride,Ride,,1928,13.51,167.0,41,false,,2011 Allez,activities/5338134790.fit.gz,,10.432600021362305,1928.0,1830.0,13515.5,11.199999809265137,7.385519027709961,31.0,38.0,-1.399999976158142,26.600000381469727,20.0,-0.05475195124745369,,,96.0,79.46319580078125,,145.45191955566406,,126.23770141601562,322.0,,24.0,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
5010958922,"Mar 25, 2021, 1:20:59 PM",Morning Ride,Ride,,1740,12.71,163.0,40,false,,2011 Allez,activities/5343521240.fit.gz,,10.432600021362305,1740.0,1740.0,12718.5,14.199999809265137,7.309482574462891,26.0,27.0,5.199999809265137,25.600000381469727,9.199999809265137,-0.0031450248789042234,,,90.0,78.51860809326172,,146.1032257080078,,120.966552734375,311.0,,12.0,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
5010958938,"Mar 25, 2021, 10:33:31 PM",Afternoon Ride,Ride,,1724,12.62,163.0,44,false,,2011 Allez,activities/5343521292.fit.gz,,10.432600021362305,1724.0,1623.0,12628.400390625,10.800000190734863,7.780899524688721,26.0,32.0,2.200000047683716,26.600000381469727,16.100000381469727,-0.04434449225664139,,,97.0,81.78182983398438,,149.94085693359375,,131.8268585205078,297.0,,19.0,44.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,,,,,,,,,,,,,,,""
